sexo,grupo_edad,fecha,num_casos,num_hosp,num_uci,num_def
M,10-19,2021-05-07,512,4,0,0
M,10-19,2021-05-08,225,4,0,0
M,10-19,2021-05-09,141,2,0,0
M,10-19,2021-05-10,321,4,0,0
M,10-19,2021-05-11,404,2,0,0
M,10-19,2021-05-12,423,2,0,0
M,10-19,2021-05-13,410,7,0,0
M,10-19,2021-05-14,401,1,0,0
M,10-19,2021-05-15,163,0,0,0
M,10-19,2021-05-16,142,4,0,0
M,10-19,2021-05-17,355,2,0,0
M,10-19,2021-05-18,429,4,0,0
M,10-19,2021-05-19,377,0,0,0
M,10-19,2021-05-20,410,2,0,0
M,10-19,2021-05-21,393,3,0,0
M,10-19,2021-05-22,184,2,0,0
M,10-19,2021-05-23,136,2,0,0
M,10-19,2021-05-24,285,3,1,0
M,10-19,2021-05-25,413,4,0,0
M,10-19,2021-05-26,372,2,0,0
M,10-19,2021-05-27,372,2,0,0
M,10-19,2021-05-28,415,1,1,0
M,10-19,2021-05-29,207,0,0,0
M,10-19,2021-05-30,130,3,0,0
M,10-19,2021-05-31,327,0,0,0
M,10-19,2021-06-01,401,2,0,0
M,10-19,2021-06-02,357,4,0,0
M,10-19,2021-06-03,393,2,0,0
M,10-19,2021-06-04,357,1,0,0
M,10-19,2021-06-05,141,0,0,0
M,10-19,2021-06-06,101,2,0,0
M,10-19,2021-06-07,264,1,0,0
M,10-19,2021-06-08,325,3,0,0
M,10-19,2021-06-09,305,1,0,0
M,10-19,2021-06-10,297,3,0,0
M,10-19,2021-06-11,288,4,0,0
M,10-19,2021-06-12,148,1,0,0
M,10-19,2021-06-13,100,1,0,0
M,10-19,2021-06-14,276,0,0,0
M,10-19,2021-06-15,296,2,0,0
M,10-19,2021-06-16,312,3,0,0
M,10-19,2021-06-17,323,3,0,0
M,10-19,2021-06-18,339,1,0,0
M,10-19,2021-06-19,221,4,1,0
M,10-19,2021-06-20,164,1,0,0
M,10-19,2021-06-21,379,0,0,0
M,10-19,2021-06-22,470,3,0,0
M,10-19,2021-06-23,551,1,0,0
M,10-19,2021-06-24,413,3,0,0
M,10-19,2021-06-25,674,1,0,0
M,10-19,2021-06-26,510,0,0,0
M,10-19,2021-06-27,408,7,0,0
M,10-19,2021-06-28,1078,6,0,0
M,10-19,2021-06-29,1455,8,0,0
M,10-19,2021-06-30,1637,4,0,0
M,10-19,2021-07-01,1720,4,0,0
M,10-19,2021-07-02,1951,4,0,0
M,10-19,2021-07-03,1492,6,0,0
M,10-19,2021-07-04,1111,8,0,0
M,10-19,2021-07-05,2036,7,0,0
M,10-19,2021-07-06,2345,5,0,0
M,10-19,2021-07-07,2506,6,1,0
M,10-19,2021-07-08,2419,4,0,0
M,10-19,2021-07-09,2793,2,0,0
M,10-19,2021-07-10,1755,6,0,0
M,10-19,2021-07-11,1469,4,0,0
M,10-19,2021-07-12,2663,12,0,0
M,10-19,2021-07-13,3143,12,1,0
M,10-19,2021-07-14,3116,9,1,0
M,10-19,2021-07-15,3160,8,1,0
M,10-19,2021-07-16,3154,13,0,0
M,10-19,2021-07-17,2034,10,1,0
M,10-19,2021-07-18,1703,16,0,0
M,10-19,2021-07-19,3070,20,2,0
M,10-19,2021-07-20,3305,12,0,0
M,10-19,2021-07-21,3408,12,1,0
M,10-19,2021-07-22,3324,11,0,0
M,10-19,2021-07-23,3251,14,0,0
M,10-19,2021-07-24,2166,10,1,0
M,10-19,2021-07-25,1479,10,1,0
M,10-19,2021-07-26,2641,10,2,0
M,10-19,2021-07-27,3135,19,0,0
M,10-19,2021-07-28,2829,21,1,0
M,10-19,2021-07-29,2774,13,0,0
M,10-19,2021-07-30,2757,15,1,0
M,10-19,2021-07-31,1597,9,1,0
M,10-19,2021-08-01,1081,8,0,0
M,10-19,2021-08-02,1915,8,0,0
M,10-19,2021-08-03,2260,6,0,0
M,10-19,2021-08-04,2156,8,0,0
M,10-19,2021-08-05,2108,8,0,0
M,10-19,2021-08-06,1957,10,1,0
M,10-19,2021-08-07,1139,11,0,0
M,10-19,2021-08-08,733,12,1,0
M,10-19,2021-08-09,1501,5,0,0
M,10-19,2021-08-10,1665,13,1,0
M,10-19,2021-08-11,1704,8,0,0
M,10-19,2021-08-12,1476,11,3,0
M,10-19,2021-08-13,1411,15,1,0
M,10-19,2021-08-14,806,7,1,0
M,10-19,2021-08-15,527,6,1,0
M,10-19,2021-08-16,885,5,2,0
M,10-19,2021-08-17,1144,11,0,0
M,10-19,2021-08-18,1306,6,0,0
M,10-19,2021-08-19,1262,9,0,0
M,10-19,2021-08-20,1211,7,1,1
M,10-19,2021-08-21,678,10,0,0
M,10-19,2021-08-22,392,4,0,0
M,10-19,2021-08-23,897,3,3,0
M,10-19,2021-08-24,915,5,0,0
M,10-19,2021-08-25,857,5,1,0
M,10-19,2021-08-26,707,6,2,0
M,10-19,2021-08-27,761,4,0,0
M,10-19,2021-08-28,345,4,1,0
M,10-19,2021-08-29,225,3,0,0
M,10-19,2021-08-30,493,1,0,0
M,10-19,2021-08-31,551,5,0,0
M,10-19,2021-09-01,485,4,1,0
M,10-19,2021-09-02,414,4,0,0
M,10-19,2021-09-03,370,2,0,0
M,10-19,2021-09-04,195,2,0,0
M,10-19,2021-09-05,127,8,1,0
M,10-19,2021-09-06,230,2,0,0
M,10-19,2021-09-07,311,2,0,0
M,10-19,2021-09-08,230,2,0,0
M,10-19,2021-09-09,202,0,0,0
M,10-19,2021-09-10,226,2,0,0
M,10-19,2021-09-11,92,2,0,0
M,10-19,2021-09-12,71,1,0,0
M,10-19,2021-09-13,171,2,0,0
M,10-19,2021-09-14,210,3,0,0
M,10-19,2021-09-15,163,3,1,0
M,10-19,2021-09-16,167,1,0,0
M,10-19,2021-09-17,169,1,0,0
M,10-19,2021-09-18,58,0,0,0
M,10-19,2021-09-19,48,1,0,0
M,10-19,2021-09-20,130,1,0,0
M,10-19,2021-09-21,144,3,0,0
M,10-19,2021-09-22,129,1,0,0
M,10-19,2021-09-23,143,1,0,0
M,10-19,2021-09-24,129,2,0,0
M,10-19,2021-09-25,58,2,0,0
M,10-19,2021-09-26,37,0,0,0
M,10-19,2021-09-27,125,0,0,0
M,10-19,2021-09-28,127,2,0,0
M,10-19,2021-09-29,103,1,0,0
M,10-19,2021-09-30,87,0,0,0
M,10-19,2021-10-01,94,0,0,0
M,10-19,2021-10-02,42,2,0,0
M,10-19,2021-10-03,33,1,0,0
M,10-19,2021-10-04,88,1,0,0
M,10-19,2021-10-05,80,0,0,0
M,10-19,2021-10-06,90,0,0,0
M,10-19,2021-10-07,83,2,0,0
M,10-19,2021-10-08,84,0,0,0
M,10-19,2021-10-09,42,0,0,0
M,10-19,2021-10-10,16,1,0,0
M,10-19,2021-10-11,80,1,0,0
M,10-19,2021-10-12,33,0,0,0
M,10-19,2021-10-13,75,0,0,0
M,10-19,2021-10-14,89,0,0,0
M,10-19,2021-10-15,87,1,0,0
M,10-19,2021-10-16,30,2,0,0
M,10-19,2021-10-17,30,0,0,0
M,10-19,2021-10-18,89,1,0,0
M,10-19,2021-10-19,85,1,0,0
M,10-19,2021-10-20,86,1,0,0
M,10-19,2021-10-21,83,1,0,0
M,10-19,2021-10-22,93,1,0,0
M,10-19,2021-10-23,40,0,0,0
M,10-19,2021-10-24,25,0,0,0
M,10-19,2021-10-25,88,1,0,0
M,10-19,2021-10-26,104,0,0,0
M,10-19,2021-10-27,83,0,0,0
M,10-19,2021-10-28,101,1,1,0
M,10-19,2021-10-29,104,0,0,0
M,10-19,2021-10-30,64,2,1,0
M,10-19,2021-10-31,35,0,0,0
M,10-19,2021-11-01,34,1,0,0
M,10-19,2021-11-02,123,1,0,0
M,10-19,2021-11-03,116,0,0,0
M,10-19,2021-11-04,153,3,0,0
M,10-19,2021-11-05,162,1,1,0
M,10-19,2021-11-06,88,0,0,0
M,10-19,2021-11-07,30,1,0,0
M,10-19,2021-11-08,137,1,0,0
M,10-19,2021-11-09,171,1,0,0
M,10-19,2021-11-10,192,1,0,0
M,10-19,2021-11-11,203,1,0,0
M,10-19,2021-11-12,227,0,0,0
M,10-19,2021-11-13,119,0,0,0
M,10-19,2021-11-14,107,0,0,0
M,10-19,2021-11-15,239,0,0,0
M,10-19,2021-11-16,306,0,0,0
M,10-19,2021-11-17,324,0,0,0
M,10-19,2021-11-18,313,0,0,0
M,10-19,2021-11-19,366,0,0,0
M,10-19,2021-11-20,192,0,0,0
M,10-19,2021-11-21,133,1,0,0
M,10-19,2021-11-22,397,1,0,0
M,10-19,2021-11-23,469,4,0,0
M,10-19,2021-11-24,487,1,0,0
M,10-19,2021-11-25,482,1,0,0
M,10-19,2021-11-26,552,1,0,0
M,10-19,2021-11-27,329,1,0,0
M,10-19,2021-11-28,190,1,0,0
M,10-19,2021-11-29,540,0,0,0
M,10-19,2021-11-30,668,2,0,0
M,10-19,2021-12-01,731,3,0,0
M,10-19,2021-12-02,770,1,0,0
M,10-19,2021-12-03,793,1,0,0
M,10-19,2021-12-04,576,1,0,0
M,10-19,2021-12-05,385,1,0,0
M,10-19,2021-12-06,314,3,0,0
M,10-19,2021-12-07,846,4,0,0
M,10-19,2021-12-08,574,4,0,0
M,10-19,2021-12-09,1042,2,0,0
M,10-19,2021-12-10,1272,3,0,0
M,10-19,2021-12-11,790,4,0,0
M,10-19,2021-12-12,674,5,1,0
M,10-19,2021-12-13,1395,3,0,0
M,10-19,2021-12-14,1675,2,0,0
M,10-19,2021-12-15,1889,1,0,0
M,10-19,2021-12-16,1916,2,0,0
M,10-19,2021-12-17,2326,7,0,0
M,10-19,2021-12-18,1419,3,0,0
M,10-19,2021-12-19,1186,1,0,0
M,10-19,2021-12-20,3088,3,0,0
M,10-19,2021-12-21,4180,5,0,0
M,10-19,2021-12-22,4862,5,0,0
M,10-19,2021-12-23,5486,9,1,0
M,10-19,2021-12-24,4545,9,1,0
M,10-19,2021-12-25,2916,5,0,0
M,10-19,2021-12-26,3306,11,2,0
M,10-19,2021-12-27,6642,12,0,1
M,10-19,2021-12-28,8120,13,0,0
M,10-19,2021-12-29,9212,24,0,0
M,10-19,2021-12-30,9046,20,1,0
M,10-19,2021-12-31,6488,13,0,0
M,10-19,2022-01-01,3409,5,0,0
M,10-19,2022-01-02,4283,11,2,0
M,10-19,2022-01-03,8108,12,1,0
M,10-19,2022-01-04,9629,17,1,0
M,10-19,2022-01-05,9404,19,0,0
M,10-19,2022-01-06,4344,18,0,1
M,10-19,2022-01-07,8210,12,0,0
M,10-19,2022-01-08,5231,15,0,0
M,10-19,2022-01-09,5801,29,0,0
M,10-19,2022-01-10,10219,36,3,0
M,10-19,2022-01-11,10558,33,0,0
M,10-19,2022-01-12,10362,29,0,0
M,10-19,2022-01-13,9276,20,1,0
M,10-19,2022-01-14,8463,35,2,0
M,10-19,2022-01-15,5322,20,1,0
M,10-19,2022-01-16,4742,18,0,0
M,10-19,2022-01-17,8790,22,0,0
M,20-29,2020-01-01,0,0,0,0
M,20-29,2020-01-02,0,0,0,0
M,20-29,2020-01-03,0,0,0,0
M,20-29,2020-01-04,0,0,0,0
M,20-29,2020-01-05,0,1,0,0
M,20-29,2020-01-06,0,0,0,0
M,20-29,2020-01-07,0,0,0,0
M,20-29,2020-01-08,0,0,0,0
M,20-29,2020-01-09,0,0,0,0
M,20-29,2020-01-10,0,0,0,0
M,20-29,2020-01-11,0,0,0,0
M,20-29,2020-01-12,0,0,0,0
M,20-29,2020-01-13,0,0,0,0
M,20-29,2020-01-14,0,0,0,0
M,20-29,2020-01-15,0,0,0,0
M,20-29,2020-01-16,0,0,0,0
M,20-29,2020-01-17,0,0,0,0
M,20-29,2020-01-18,0,0,0,0
M,20-29,2020-01-19,0,0,0,0
M,20-29,2020-01-20,0,0,0,0
M,20-29,2020-01-21,0,0,0,0
M,20-29,2020-01-22,0,0,0,0
M,20-29,2020-01-23,0,0,0,0
M,20-29,2020-01-24,0,0,0,0
M,20-29,2020-01-25,0,0,0,0
M,20-29,2020-01-26,0,0,0,0
M,20-29,2020-01-27,0,0,0,0
M,20-29,2020-01-28,0,0,0,0
M,20-29,2020-01-29,0,0,0,0
M,20-29,2020-01-30,0,0,0,0
M,20-29,2020-01-31,0,0,0,0
M,20-29,2020-02-01,0,0,0,0
M,20-29,2020-02-02,0,1,0,0
M,20-29,2020-02-03,0,0,0,0
M,20-29,2020-02-04,0,0,0,0
M,20-29,2020-02-05,0,0,0,0
M,20-29,2020-02-06,0,0,0,0
M,20-29,2020-02-07,0,0,0,0
M,20-29,2020-02-08,0,0,0,0
M,20-29,2020-02-09,0,0,0,0
M,20-29,2020-02-10,0,0,0,0
M,20-29,2020-02-11,0,1,0,0
M,20-29,2020-02-12,0,0,0,0
M,20-29,2020-02-13,0,0,0,0
M,20-29,2020-02-14,0,0,0,0
M,20-29,2020-02-15,0,0,0,0
M,20-29,2020-02-16,0,0,0,0
M,20-29,2020-02-17,0,1,1,0
M,20-29,2020-02-18,0,0,0,0
M,20-29,2020-02-19,0,1,0,0
M,20-29,2020-02-20,0,0,0,0
M,20-29,2020-02-21,0,0,0,0
M,20-29,2020-02-22,0,0,0,0
M,20-29,2020-02-23,0,0,0,0
M,20-29,2020-02-24,0,0,0,0
M,20-29,2020-02-25,0,1,0,0
M,20-29,2020-02-26,0,1,0,0
M,20-29,2020-02-27,0,0,0,0
M,20-29,2020-02-28,1,2,0,0
M,20-29,2020-02-29,0,0,0,0
M,20-29,2020-03-01,1,1,0,0
M,20-29,2020-03-02,7,3,2,0
M,20-29,2020-03-03,1,2,0,0
M,20-29,2020-03-04,3,2,0,0
M,20-29,2020-03-05,10,4,0,0
M,20-29,2020-03-06,14,2,0,0
M,20-29,2020-03-07,13,2,0,0
M,20-29,2020-03-08,16,7,0,0
M,20-29,2020-03-09,28,8,0,0
M,20-29,2020-03-10,54,16,0,0
M,20-29,2020-03-11,74,18,0,0
M,20-29,2020-03-12,79,13,0,0
M,20-29,2020-03-13,102,15,2,0
M,20-29,2020-03-14,84,12,1,0
M,20-29,2020-03-15,77,6,0,1
M,20-29,2020-03-16,82,19,0,0
M,20-29,2020-03-17,146,21,2,0
M,20-29,2020-03-18,176,23,2,0
M,20-29,2020-03-19,159,34,0,0
M,20-29,2020-03-20,201,29,0,1
M,20-29,2020-03-21,152,37,1,0
M,20-29,2020-03-22,141,34,2,0
M,20-29,2020-03-23,288,40,1,1
M,20-29,2020-03-24,299,40,2,0
M,20-29,2020-03-25,286,38,0,1
M,20-29,2020-03-26,296,35,3,0
M,20-29,2020-03-27,290,27,2,0
M,20-29,2020-03-28,197,28,3,0
M,20-29,2020-03-29,144,17,0,1
M,20-29,2020-03-30,289,32,3,0
M,20-29,2020-03-31,289,18,1,1
M,20-29,2020-04-01,240,27,1,1
M,20-29,2020-04-02,231,30,1,1
M,20-29,2020-04-03,242,21,0,0
M,20-29,2020-04-04,151,22,0,1
M,20-29,2020-04-05,101,20,0,0
M,20-29,2020-04-06,223,25,1,1
M,20-29,2020-04-07,198,18,0,0
M,20-29,2020-04-08,207,23,0,0
M,20-29,2020-04-09,184,20,2,0
M,20-29,2020-04-10,161,14,1,0
M,20-29,2020-04-11,116,18,0,0
M,20-29,2020-04-12,71,14,2,0
M,20-29,2020-04-13,132,11,1,0
M,20-29,2020-04-14,181,16,1,0
M,20-29,2020-04-15,127,19,1,1
M,20-29,2020-04-16,154,10,0,1
M,20-29,2020-04-17,143,16,0,1
M,20-29,2020-04-18,71,8,1,0
M,20-29,2020-04-19,60,5,0,0
M,20-29,2020-04-20,94,10,1,0
M,20-29,2020-04-21,117,7,1,1
M,20-29,2020-04-22,99,7,0,0
M,20-29,2020-04-23,90,6,0,0
M,20-29,2020-04-24,111,4,0,0
M,20-29,2020-04-25,47,5,0,0
M,20-29,2020-04-26,48,5,1,0
M,20-29,2020-04-27,104,5,0,0
M,20-29,2020-04-28,88,5,0,0
M,20-29,2020-04-29,87,8,0,0
M,20-29,2020-04-30,87,4,0,0
M,20-29,2020-05-01,34,5,1,0
M,20-29,2020-05-02,26,3,0,0
M,20-29,2020-05-03,11,4,0,0
M,20-29,2020-05-04,57,1,0,0
M,20-29,2020-05-05,38,3,0,0
M,20-29,2020-05-06,54,7,0,1
M,20-29,2020-05-07,25,4,0,0
M,20-29,2020-05-08,44,7,3,0
M,20-29,2020-05-09,27,1,0,0
M,20-29,2020-05-10,14,4,0,0
M,20-29,2020-05-11,35,0,0,1
M,20-29,2020-05-12,36,2,0,0
M,20-29,2020-05-13,46,2,0,0
M,20-29,2020-05-14,54,3,0,0
M,20-29,2020-05-15,44,3,0,0
M,20-29,2020-05-16,19,0,0,0
M,20-29,2020-05-17,16,1,0,0
M,20-29,2020-05-18,35,1,0,0
M,20-29,2020-05-19,60,0,0,0
M,20-29,2020-05-20,40,3,0,0
M,20-29,2020-05-21,52,5,0,0
M,20-29,2020-05-22,58,2,0,0
M,20-29,2020-05-23,18,3,0,0
M,20-29,2020-05-24,16,2,0,0
M,20-29,2020-05-25,26,1,0,0
M,20-29,2020-05-26,34,2,0,0
M,20-29,2020-05-27,36,1,0,0
M,20-29,2020-05-28,45,1,0,0
M,20-29,2020-05-29,38,1,0,0
M,20-29,2020-05-30,22,3,0,0
M,20-29,2020-05-31,12,5,0,0
M,20-29,2020-06-01,12,0,0,0
M,20-29,2020-06-02,35,2,0,0
M,20-29,2020-06-03,31,0,0,0
M,20-29,2020-06-04,39,2,0,0
M,20-29,2020-06-05,44,2,1,0
M,20-29,2020-06-06,15,2,0,0
M,20-29,2020-06-07,7,3,1,0
M,20-29,2020-06-08,30,2,0,0
M,20-29,2020-06-09,29,1,0,0
M,20-29,2020-06-10,42,1,0,1
M,20-29,2020-06-11,32,0,0,0
M,20-29,2020-06-12,37,2,0,0
M,20-29,2020-06-13,8,1,0,0
M,20-29,2020-06-14,8,1,0,0
M,20-29,2020-06-15,7,0,0,0
M,20-29,2020-06-16,26,2,0,0
M,20-29,2020-06-17,25,1,0,0
M,20-29,2020-06-18,30,1,0,0
M,20-29,2020-06-19,30,2,0,1
M,20-29,2020-06-20,15,1,0,0
M,20-29,2020-06-21,12,1,0,0
M,20-29,2020-06-22,23,2,0,0
M,20-29,2020-06-23,34,1,0,0
M,20-29,2020-06-24,27,0,0,0
M,20-29,2020-06-25,23,1,0,0
M,20-29,2020-06-26,38,0,0,0
M,20-29,2020-06-27,15,2,0,0
M,20-29,2020-06-28,15,0,0,0
M,20-29,2020-06-29,18,1,0,0
M,20-29,2020-06-30,36,1,0,0
M,20-29,2020-07-01,34,0,0,0
M,20-29,2020-07-02,41,0,0,0
M,20-29,2020-07-03,55,0,0,0
M,20-29,2020-07-04,21,0,0,0
M,20-29,2020-07-05,17,1,0,0
M,20-29,2020-07-06,28,0,0,0
M,20-29,2020-07-07,67,2,0,0
M,20-29,2020-07-08,67,1,0,0
M,20-29,2020-07-09,78,0,0,0
M,20-29,2020-07-10,99,2,0,0
M,20-29,2020-07-11,49,0,0,0
M,20-29,2020-07-12,38,1,0,0
M,20-29,2020-07-13,72,1,0,0
M,20-29,2020-07-14,107,6,0,0
M,20-29,2020-07-15,158,3,0,0
M,20-29,2020-07-16,183,2,1,0
M,20-29,2020-07-17,224,5,0,0
M,20-29,2020-07-18,173,1,0,0
M,20-29,2020-07-19,120,1,0,0
M,20-29,2020-07-20,190,2,0,0
M,20-29,2020-07-21,275,4,0,0
M,20-29,2020-07-22,246,5,0,0
M,20-29,2020-07-23,234,6,0,0
M,20-29,2020-07-24,345,5,0,0
M,20-29,2020-07-25,207,2,0,0
M,20-29,2020-07-26,117,3,0,0
M,20-29,2020-07-27,186,7,0,0
M,20-29,2020-07-28,308,5,0,0
M,20-29,2020-07-29,298,6,0,0
M,20-29,2020-07-30,336,4,0,0
M,20-29,2020-07-31,382,9,0,0
M,20-29,2020-08-01,318,6,0,0
M,20-29,2020-08-02,192,6,1,0
M,20-29,2020-08-03,269,5,0,0
M,20-29,2020-08-04,442,7,1,0
M,20-29,2020-08-05,436,6,2,0
M,20-29,2020-08-06,502,6,0,0
M,20-29,2020-08-07,618,11,0,0
M,20-29,2020-08-08,333,7,0,0
M,20-29,2020-08-09,280,4,1,0
M,20-29,2020-08-10,389,16,0,0
M,20-29,2020-08-11,569,15,0,0
M,20-29,2020-08-12,656,9,0,0
M,20-29,2020-08-13,687,16,1,0
M,20-29,2020-08-14,807,13,1,0
M,20-29,2020-08-15,481,11,0,0
M,20-29,2020-08-16,306,20,0,0
M,20-29,2020-08-17,489,17,2,0
M,20-29,2020-08-18,839,13,0,0
M,20-29,2020-08-19,868,15,0,1
M,20-29,2020-08-20,887,13,1,0
M,20-29,2020-08-21,1031,12,1,0
M,20-29,2020-08-22,650,9,0,0
M,20-29,2020-08-23,412,13,0,0
M,20-29,2020-08-24,589,17,1,0
M,20-29,2020-08-25,973,23,1,0
M,20-29,2020-08-26,919,11,1,0
M,20-29,2020-08-27,989,11,1,0
M,20-29,2020-08-28,1085,17,0,0
M,20-29,2020-08-29,616,16,0,0
M,20-29,2020-08-30,451,10,0,0
M,20-29,2020-08-31,522,22,0,0
M,20-29,2020-09-01,861,11,1,0
M,20-29,2020-09-02,937,16,0,0
M,20-29,2020-09-03,905,13,1,0
M,20-29,2020-09-04,1057,10,1,0
M,20-29,2020-09-05,593,13,0,0
M,20-29,2020-09-06,434,10,1,0
M,20-29,2020-09-07,511,11,0,0
M,20-29,2020-09-08,873,15,0,0
M,20-29,2020-09-09,981,21,0,0
M,20-29,2020-09-10,1030,9,0,0
M,20-29,2020-09-11,1089,12,0,0
M,20-29,2020-09-12,638,18,0,0
M,20-29,2020-09-13,473,15,0,0
M,20-29,2020-09-14,549,18,1,0
M,20-29,2020-09-15,1048,20,3,0
M,20-29,2020-09-16,1044,9,0,0
M,20-29,2020-09-17,1037,18,0,1
M,20-29,2020-09-18,1267,12,0,0
M,20-29,2020-09-19,593,13,0,0
M,20-29,2020-09-20,385,13,0,0
M,20-29,2020-09-21,582,17,0,0
M,20-29,2020-09-22,945,22,1,0
M,20-29,2020-09-23,924,17,0,0
M,20-29,2020-09-24,974,16,0,0
M,20-29,2020-09-25,1068,16,1,0
M,20-29,2020-09-26,575,15,1,0
M,20-29,2020-09-27,355,15,0,0
M,20-29,2020-09-28,485,9,3,0
M,20-29,2020-09-29,870,19,2,2
M,20-29,2020-09-30,868,15,0,0
M,20-29,2020-10-01,891,15,1,0
M,20-29,2020-10-02,971,11,0,0
M,20-29,2020-10-03,544,6,0,0
M,20-29,2020-10-04,347,12,0,0
M,20-29,2020-10-05,584,8,0,0
M,20-29,2020-10-06,808,10,0,0
M,20-29,2020-10-07,910,13,1,0
M,20-29,2020-10-08,1160,19,0,0
M,20-29,2020-10-09,1142,12,0,0
M,20-29,2020-10-10,635,14,0,0
M,20-29,2020-10-11,493,10,0,0
M,20-29,2020-10-12,452,17,0,0
M,20-29,2020-10-13,880,8,1,0
M,20-29,2020-10-14,1201,17,2,0
M,20-29,2020-10-15,1325,15,1,0
M,20-29,2020-10-16,1347,19,1,0
M,20-29,2020-10-17,964,11,0,0
M,20-29,2020-10-18,566,11,1,0
M,20-29,2020-10-19,1104,12,0,0
M,20-29,2020-10-20,1463,14,0,0
M,20-29,2020-10-21,1684,9,0,0
M,20-29,2020-10-22,1814,19,0,0
M,20-29,2020-10-23,1905,25,0,0
M,20-29,2020-10-24,1099,11,1,1
M,20-29,2020-10-25,753,11,0,0
M,20-29,2020-10-26,1404,10,2,0
M,20-29,2020-10-27,1741,19,1,0
M,20-29,2020-10-28,1687,12,0,0
M,20-29,2020-10-29,1714,15,0,0
M,20-29,2020-10-30,1712,20,0,0
M,20-29,2020-10-31,1109,14,0,0
M,20-29,2020-11-01,650,13,0,0
M,20-29,2020-11-02,988,15,1,0
M,20-29,2020-11-03,1485,15,1,0
M,20-29,2020-11-04,1572,19,0,0
M,20-29,2020-11-05,1599,12,0,0
M,20-29,2020-11-06,1532,21,0,0
M,20-29,2020-11-07,952,15,1,0
M,20-29,2020-11-08,595,8,0,0
M,20-29,2020-11-09,983,17,0,0
M,20-29,2020-11-10,1279,11,0,0
M,20-29,2020-11-11,1277,22,2,0
M,20-29,2020-11-12,1255,19,1,0
M,20-29,2020-11-13,1212,9,0,0
M,20-29,2020-11-14,650,9,0,0
M,20-29,2020-11-15,368,14,0,0
M,20-29,2020-11-16,770,21,0,1
M,20-29,2020-11-17,978,16,0,0
M,20-29,2020-11-18,945,15,1,0
M,20-29,2020-11-19,858,7,1,0
M,20-29,2020-11-20,822,7,0,0
M,20-29,2020-11-21,443,16,1,0
M,20-29,2020-11-22,262,7,0,1
M,20-29,2020-11-23,572,13,0,0
M,20-29,2020-11-24,725,6,1,0
M,20-29,2020-11-25,638,13,0,0
M,20-29,2020-11-26,655,12,1,0
M,20-29,2020-11-27,612,16,0,0
M,20-29,2020-11-28,362,10,0,0
M,20-29,2020-11-29,216,6,2,0
M,20-29,2020-11-30,480,8,0,0
M,20-29,2020-12-01,558,9,0,1
M,20-29,2020-12-02,568,8,1,0
M,20-29,2020-12-03,524,2,0,0
M,20-29,2020-12-04,561,14,0,0
M,20-29,2020-12-05,292,9,0,0
M,20-29,2020-12-06,193,4,0,1
M,20-29,2020-12-07,315,8,0,1
M,20-29,2020-12-08,249,7,0,0
M,20-29,2020-12-09,555,5,0,0
M,20-29,2020-12-10,742,3,0,0
M,20-29,2020-12-11,798,11,0,0
M,20-29,2020-12-12,428,8,0,0
M,20-29,2020-12-13,288,9,0,0
M,20-29,2020-12-14,671,12,1,0
M,20-29,2020-12-15,807,6,0,0
M,20-29,2020-12-16,842,3,0,0
M,20-29,2020-12-17,774,6,0,0
M,20-29,2020-12-18,917,11,0,0
M,20-29,2020-12-19,470,8,0,0
M,20-29,2020-12-20,270,9,0,0
M,20-29,2020-12-21,745,12,0,0
M,20-29,2020-12-22,991,6,1,1
M,20-29,2020-12-23,1075,8,1,0
M,20-29,2020-12-24,717,2,0,0
M,20-29,2020-12-25,356,3,0,0
M,20-29,2020-12-26,469,8,0,1
M,20-29,2020-12-27,461,10,0,0
M,20-29,2020-12-28,1157,8,1,0
M,20-29,2020-12-29,1378,4,1,0
M,20-29,2020-12-30,1671,9,0,0
M,20-29,2020-12-31,1249,6,2,0
M,20-29,2021-01-01,534,10,0,0
M,20-29,2021-01-02,886,8,1,1
M,20-29,2021-01-03,791,10,0,0
M,20-29,2021-01-04,1894,19,1,0
M,20-29,2021-01-05,2490,13,1,0
M,20-29,2021-01-06,1177,9,1,0
M,20-29,2021-01-07,2284,18,0,0
M,20-29,2021-01-08,2652,9,0,0
M,20-29,2021-01-09,1541,14,0,0
M,20-29,2021-01-10,1038,12,0,0
M,20-29,2021-01-11,2409,13,2,0
M,20-29,2021-01-12,2913,20,1,0
M,20-29,2021-01-13,2793,12,0,1
M,20-29,2021-01-14,2862,20,0,0
M,20-29,2021-01-15,2960,22,3,0
M,20-29,2021-01-16,1668,15,3,0
M,20-29,2021-01-17,1152,13,1,0
M,20-29,2021-01-18,2306,17,1,0
M,20-29,2021-01-19,2627,16,3,0
M,20-29,2021-01-20,2577,21,0,0
M,20-29,2021-01-21,2484,9,2,0
M,20-29,2021-01-22,2559,16,2,0
M,20-29,2021-01-23,1384,12,0,0
M,20-29,2021-01-24,941,9,1,0
M,20-29,2021-01-25,1870,24,2,0
M,20-29,2021-01-26,2203,16,1,0
M,20-29,2021-01-27,2045,20,0,0
M,20-29,2021-01-28,1947,17,2,0
M,20-29,2021-01-29,1833,15,1,0
M,20-29,2021-01-30,1011,16,0,0
M,20-29,2021-01-31,641,9,0,0
M,20-29,2021-02-01,1265,12,1,0
M,20-29,2021-02-02,1473,14,1,0
M,20-29,2021-02-03,1333,9,4,0
M,20-29,2021-02-04,1212,20,1,2
